OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,MSZoning_RM,Utilities_None,Neighborhood_NridgHt,Exterior1st_VinylSd,Exterior2nd_VinylSd,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Gd,ExterQual_TA,Foundation_CBlock,Foundation_PConc,BsmtQual_Ex,BsmtQual_Gd,BsmtQual_TA,BsmtFinType1_GLQ,HeatingQC_Ex,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Gd,FireplaceQu_NA,GarageType_Attchd,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_Unf,GarageQual_None,GarageQual_TA,GarageCond_None,GarageCond_TA,SaleType_New,SaleCondition_Partial
6.0,13.220165584394504,4.242871632851591,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.9032625522978357,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.0,17.70783343133811,2.847032848973757,14.455834326090805,622.0115540288567,5.307120591695301,7.501217606795244,1.0,2.0628639152811306,0.0,2.6759003398784422,2.0,490.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
6.0,13.46415198667788,4.378721987187695,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.926907493332967,1.0,379.0,0.0,0.0,0.0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
4.0,13.220165584394504,6.349008990072773,0.0,286.39417219966424,4.888976122795563,7.392723848158604,1.0,1.8906096468454086,0.0,3.0532211891566807,1.0,297.0,33.64776147882171,16.10176178995113,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
4.0,16.866958807356777,7.419603124777975,0.0,551.9701471574178,5.232987108378985,7.350201503512472,1.0,1.6889021481771878,0.0,3.30329508100089,1.0,283.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,18.526029648793305,2.847032848973757,0.0,402.4071019667417,5.299851851799693,7.694768545112182,1.0,2.0628639152811306,0.0,3.398804577761668,1.0,240.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
4.0,14.648471477231295,6.783275284030134,0.0,967.7493246765245,5.574611241269454,8.063677664955806,2.0,2.347097738465853,0.0,5.403769211498802,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
5.0,25.632290247502283,5.683738488221649,0.0,273.98479704023146,5.041625820743982,7.644383096056442,1.0,1.8906096468454086,0.0,3.1748675849326764,2.0,440.0,24.201363009332812,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,14.416087007702686,6.71403328292008,32.086633118241245,522.4315776698708,5.354384408443956,8.286692643593517,2.0,2.347097738465853,0.9231399703306172,3.1424057155309244,1.0,509.0,0.0,13.492632814824164,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,4.628141747959248,3.0650187646725175,28.490795096783163,699.9778935635495,5.4225547783403325,7.740499819824255,2.0,1.8906096468454086,0.0,1.9816476590550702,2.0,405.0,0.0,22.74572346783723,0.0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
8.0,0.862970297600073,0.7671366423300326,29.210148682895134,865.4126202895454,5.50797478553107,7.920907366838853,2.0,2.0628639152811306,0.9231399703306172,0.6706638519094889,3.0,758.0,38.06532679569483,15.935859695119705,0.0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
5.0,15.780247199372061,7.113263769571267,11.557759408466701,611.0909888780656,5.296178872968248,7.478799636199411,1.0,2.0628639152811306,0.0,2.9931210152635233,2.0,461.0,24.201363009332812,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
7.0,6.922269073829155,3.951880285388268,6.5110854517005885,242.1270298186685,5.136695340314646,7.853116956672267,2.0,2.213357917573122,0.9231399703306172,2.3856731552624146,2.0,400.0,33.64776147882171,13.492632814824164,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8.0,7.266414651682997,4.100832566989532,23.240312301767144,726.1045171735401,5.407513371606944,8.42751896271633,2.0,2.46752773658018,0.9231399703306172,2.435327743330789,2.0,462.0,34.96526318282953,14.446749405919675,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,2.7382986999434786,2.0471690397635434,0.0,408.92266898388846,5.043328577460292,7.918684563022448,2.0,2.0628639152811306,0.9231399703306172,1.491650558898005,2.0,400.0,29.72864205050845,9.564338989758749,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
6.0,0.0,0.0,12.397344640352841,369.66144955438205,4.978366701159609,7.638753592136105,2.0,1.6889021481771878,0.0,0.0,2.0,528.0,0.0,24.666915198468743,0.0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
6.0,13.220165584394504,4.242871632851591,0.0,572.7072199990256,5.307635903176832,7.893195996008473,1.0,2.0628639152811306,0.0,5.403528962962278,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
4.0,6.569068661765286,3.7951459845369215,0.0,571.9211671625786,5.255103674796356,7.395041499957464,1.0,1.8906096468454086,0.0,5.403048072759292,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
4.0,17.70783343133811,7.650167942304172,0.0,0.0,5.282844577003463,7.451540245871224,1.0,1.6889021481771878,0.0,3.3528871749756677,2.0,420.0,0.0,8.228569673210785,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,15.333319680310401,6.984349667435629,19.87981750105306,698.951291167514,5.378730133862919,7.649053844514894,1.0,2.0628639152811306,0.0,3.205751524189959,2.0,480.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
5.0,23.758798597933236,1.7036778807701987,0.0,511.8407021913298,5.240072948734502,7.364548012895909,1.0,1.8906096468454086,0.0,3.6491776363750117,2.0,432.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,12.72435108443772,3.951880285388268,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.853268477849332,2.0,506.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0
6.0,5.445109226157683,3.453862457778375,0.0,484.1969817210771,5.20427275213292,8.07542830432737,2.0,2.213357917573122,0.0,2.1427222270030417,2.0,684.0,0.0,20.505296372447074,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
6.0,7.602283140034534,4.378721987187695,11.731209041551294,406.7520103549639,5.039917656347636,7.849976830112468,2.0,2.0628639152811306,0.9231399703306172,2.4816926158278503,2.0,420.0,52.4602038566389,12.571584873033709,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7.0,4.19324215736466,2.847032848973757,18.934647431524105,877.9569713495566,5.516592619756593,7.939269865788805,2.0,2.0628639152811306,0.0,1.8856551663728982,2.0,472.0,40.524665938813634,8.228569673210785,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4.0,14.648471477231295,6.783275284030134,9.839686704400137,556.176458286507,5.237721654297485,7.359785365645184,1.0,2.0628639152811306,0.0,3.1588434561306498,1.0,432.0,33.64776147882171,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0
5.0,24.105861685043912,7.869481276440642,0.0,284.14210668898056,5.158371107152593,7.200238753802013,1.0,1.8906096468454086,0.0,3.66362673796619,1.0,366.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4.0,16.652922943406416,7.360035271415208,0.0,550.918053619171,5.3742241963274795,7.639693716888708,1.0,2.0628639152811306,0.0,5.403769211498802,0.0,0.0,69.30855198776061,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
6.0,12.472315816960325,3.266376180638625,7.421235997487292,888.9807098755296,5.524055732466907,7.955196141150571,2.0,2.0628639152811306,1.750077544682001,2.9931210152635233,2.0,480.0,42.23556762582703,13.091313621796981,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6.0,10.339918868033843,5.400353887205579,25.111017843753626,439.7290832035046,5.247642399165416,8.039820654928278,2.0,2.213357917573122,0.9231399703306172,2.799198986510841,2.0,476.0,46.20495543707251,10.617453741144883,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.0,11.69829535947167,5.861243008251242,0.0,0.0,5.498143930497798,7.899996689318351,2.0,2.347097738465853,0.0,2.926907493332967,2.0,410.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
7.0,0.862970297600073,0.7671366423300326,0.0,694.3296509066265,5.374676577726114,7.640633090388748,2.0,2.0628639152811306,0.0,0.6706638519094889,3.0,740.0,0.0,9.283217185631665,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
7.0,21.60875940070448,7.705998885386709,32.682377132957306,598.0639821036301,5.374676577726114,8.096034756162295,1.0,2.213357917573122,1.750077544682001,3.3528871749756677,1.0,240.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8.0,3.2537194732418078,2.0471690397635434,36.51180422754417,604.8416384678633,5.289821158946795,8.202213514136343,2.0,2.46752773658018,0.9231399703306172,1.6465977202606035,2.0,648.0,37.347759532787265,10.491404952248457,0.0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
6.0,12.72435108443772,3.7951459845369215,0.0,385.5242817328613,5.286612844211153,7.459237004486195,1.0,2.0628639152811306,0.0,3.316068433604593,1.0,273.0,0.0,0.0,0.0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5.0,18.526029648793305,7.761148465502634,0.0,465.499119298708,5.125880232552308,7.135564785606038,1.0,1.8906096468454086,0.0,3.398804577761668,1.0,250.0,0.0,0.0,0.0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1
5.0,23.758798597933236,1.2921844778739005,0.0,467.6398834845776,5.259077512016809,7.886355904184686,2.0,2.213357917573122,0.0,5.403048072759292,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
6.0,12.472315816960325,6.1127993135985825,29.547550301545826,1005.4001051025612,5.597213964157317,8.112517550928645,2.0,2.213357917573122,0.9231399703306172,2.9931210152635233,2.0,546.0,0.0,17.747264702722344,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6.0,16.866958807356777,6.193128696532242,0.0,574.0170609108079,5.370134693983568,8.119422613687286,2.0,2.213357917573122,0.0,3.30329508100089,1.0,325.0,44.573097625399804,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
7.0,5.445109226157683,3.453862457778375,0.0,242.1270298186685,5.114840443303965,7.818107071308268,2.0,2.213357917573122,0.9231399703306172,2.1427222270030417,2.0,400.0,44.24305778565517,0.0,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
7.0,0.0,0.0,20.641785641780373,713.8219346063336,5.399392199348306,8.555182883098825,2.0,2.5771212840071485,0.9231399703306172,0.0,3.0,792.0,33.64776147882171,21.866903070905213,0.0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1
6.0,12.72435108443772,3.951880285388268,0.0,572.7072199990256,5.307635903176832,8.348655473163612,2.0,2.213357917573122,1.750077544682001,3.3285852011269377,2.0,450.0,41.89625375371543,17.597435558134887,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
6.0,18.927274092762655,2.344670531893013,0.0,591.8006460999783,5.461760156445671,8.37972481415255,2.0,2.46752773658018,0.9231399703306172,3.420541549979041,1.0,180.0,51.2409445703861,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
6.0,12.72435108443772,3.951880285388268,0.0,433.26252310864345,5.080278581776789,7.840505989479048,2.0,1.8906096468454086,0.9231399703306172,1.9816476590550702,2.0,440.0,0.0,8.69526052206493,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
5.0,15.780247199372061,7.113263769571267,15.23959998946938,625.1280709953074,5.310204791039902,7.507544802492686,1.0,2.0628639152811306,0.9231399703306172,3.2351980253352495,1.0,288.0,0.0,6.653093302563892,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
5.0,0.862970297600073,0.0,0.0,642.2405339123665,5.326846631379099,7.541747196274774,1.0,1.8906096468454086,0.0,0.0,2.0,430.0,25.529169066974976,12.677237229870752,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1
6.0,13.46415198667788,4.378721987187695,0.0,572.7072199990256,5.307635903176832,7.8452509138268,3.0,2.6777157141923693,1.750077544682001,2.64121277583573,3.0,594.0,71.26232298382152,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,0.862970297600073,0.0,0.0,432.72319580776957,5.079484552508659,7.838920097264366,2.0,2.347097738465853,0.9231399703306172,0.6706638519094889,2.0,390.0,0.0,7.3909359402739705,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1
6.0,13.46415198667788,6.42470681632066,0.0,544.6011233335253,5.253962708269466,7.392723848158604,1.0,1.6889021481771878,1.750077544682001,3.0720753348938366,2.0,540.0,0.0,18.333810875378735,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
4.0,20.102260612074485,7.705998885386709,0.0,434.8800902781089,5.113351009986668,7.539702464402833,1.0,1.6889021481771878,0.0,2.8787378204365015,1.0,264.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,16.437278899661038,7.299645954286142,16.39051845091633,618.8934254726332,5.304017902836169,7.494856088828734,1.0,1.8906096468454086,0.0,3.2769369938445747,1.0,288.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
6.0,7.266414651682997,4.242871632851591,0.0,680.4455703350285,5.3623199557305785,7.615002710204772,2.0,1.8906096468454086,0.0,2.435327743330789,2.0,530.0,0.0,12.571584873033709,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
6.0,11.69829535947167,3.6295740785130737,0.0,763.8429378928334,5.515908613691009,7.93781132247946,2.0,2.213357917573122,0.9231399703306172,2.926907493332967,2.0,435.0,46.20495543707251,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
6.0,20.674780350729183,5.300726455919809,0.0,318.85259999216197,4.882159191567633,7.083833949077165,1.0,1.8906096468454086,0.0,5.402807430819248,0.0,0.0,19.228232227916997,0.0,0.0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
6.0,11.959415513391717,5.9469495130910275,0.0,617.8536894681341,5.236542029797394,7.3573967512924305,2.0,1.8906096468454086,0.9231399703306172,2.926907493332967,2.0,440.0,0.0,23.087262166520144,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5.0,21.79268888756269,7.705998885386709,0.0,402.4071019667417,5.161785558072769,7.207057193992828,1.0,1.8906096468454086,0.9231399703306172,5.403048072759292,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
6.0,14.181538754276579,6.643607069516118,22.547003508058896,395.88064429654713,5.022531148990265,7.749950241287514,1.0,2.0628639152811306,0.9231399703306172,3.125533449636816,2.0,453.0,45.555810390325036,16.66900365251385,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6.0,12.472315816960325,3.7951459845369215,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.0628639152811306,0.9231399703306172,2.8267823923127944,2.0,480.0,0.0,7.565236225439719,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7.0,14.181538754276579,6.643607069516118,24.16238061251443,537.2218017856285,5.370134693983568,8.29481937057654,2.0,2.347097738465853,1.750077544682001,3.125533449636816,2.0,487.0,30.731853406742925,12.885942598054292,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,5.04458983968864,3.266376180638625,8.95733912743491,572.9692128781302,5.273027355902281,8.237862894668996,2.0,2.213357917573122,0.9231399703306172,2.066604067727914,2.0,390.0,11.016853221509725,10.865281557149968,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5.0,16.000988245412618,2.344670531893013,0.0,610.0498899940479,5.418420981384143,7.7318422145651615,1.0,2.213357917573122,0.0,2.9931210152635233,2.0,624.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
8.0,4.628141747959248,2.847032848973757,16.448430738450064,715.3584428466299,5.4053887241075715,7.704591751088298,2.0,2.0628639152811306,0.0,1.9816476590550702,2.0,471.0,46.20495543707251,7.565236225439719,0.0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
5.0,13.705651752443346,3.951880285388268,0.0,814.0332702068062,5.560100610191647,8.032434064599714,2.0,2.213357917573122,0.9231399703306172,3.090393518097615,2.0,440.0,0.0,15.683614494828811,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7.0,13.705651752443346,6.498999015580898,23.39090774261328,734.2809890961576,5.547730463219765,8.005867352760864,2.0,2.213357917573122,0.9231399703306172,3.090393518097615,2.0,530.0,29.322564807836017,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0
5.0,14.181538754276579,6.643607069516118,19.555382019162664,688.1625188439933,5.3692214683929285,7.62931075698893,2.0,1.8906096468454086,0.9231399703306172,3.125533449636816,1.0,318.0,0.0,16.906080211849787,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6.0,12.472315816960325,3.7951459845369215,0.0,1036.5004097210387,5.629566095480212,8.182793060009029,3.0,2.46752773658018,0.0,2.5251609687818592,3.0,766.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
8.0,5.04458983968864,3.0650187646725175,24.554425133501255,579.2533509759263,5.263021281947936,8.117543400825344,2.0,2.213357917573122,1.750077544682001,2.066604067727914,3.0,660.0,51.2409445703861,16.508991659152944,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.0,6.205900773289518,3.7951459845369215,0.0,539.3312400050091,5.218520987443027,8.061050501458096,2.0,2.213357917573122,0.0,2.274474642383349,2.0,470.0,58.924637648795695,15.935859695119705,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4.0,13.944753037051802,6.571946749809893,0.0,505.4753426663047,5.17787460335453,7.239242314284639,1.0,1.8906096468454086,0.9231399703306172,5.403769211498802,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
7.0,0.862970297600073,0.7671366423300326,0.0,950.8568215816942,5.5641566951017145,8.041158732800344,2.0,2.213357917573122,0.0,0.6706638519094889,2.0,660.0,40.86976019822441,7.3909359402739705,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
5.0,18.119630904360935,7.761148465502634,0.0,529.8320119250485,5.207403258375123,7.781192831696246,2.0,2.0628639152811306,0.0,2.1427222270030417,2.0,720.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
7.0,5.445109226157683,3.453862457778375,18.934647431524105,828.6743132351374,5.4859422413395,7.874097013344481,2.0,2.0628639152811306,0.0,2.1427222270030417,2.0,577.0,38.06532679569483,8.228569673210785,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
6.0,12.472315816960325,3.7951459845369215,0.0,572.7072199990256,5.307635903176832,7.8452509138268,2.0,2.5771212840071485,0.0,3.1748675849326764,2.0,504.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6.0,1.5655621688339745,0.0,10.046971001995404,561.4297405250406,5.243580174987803,8.024323037064853,2.0,2.213357917573122,0.0,1.042847167577259,2.0,380.0,0.0,9.837786512727696,0.0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
5.0,21.97570282716359,4.378721987187695,0.0,425.7055968574119,5.185087930989464,7.253702380175373,1.0,1.8906096468454086,0.0,3.571156907777378,1.0,180.0,17.950615028685576,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
7.0,5.04458983968864,3.266376180638625,18.78781980482779,516.0797385624809,5.190917168763503,8.227051384032087,2.0,2.347097738465853,0.9231399703306172,2.066604067727914,2.0,434.0,38.06532679569483,10.865281557149968,0.0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
