OverallQual,GrLivArea,GarageCars,YearBuilt,GarageArea,ExterQual_TA,FullBath,TotalBsmtSF,YearRemodAdd,KitchenQual_TA,ExterQual_Gd,Foundation_PConc,1stFlrSF,TotRmsAbvGrd,BsmtQual_TA,HeatingQC_Ex,BsmtFinType1_GLQ,GarageFinish_Unf,OpenPorchSF,FireplaceQu_NA,KitchenQual_Gd,BsmtQual_Ex,Fireplaces,MasVnrArea,GarageType_Attchd,GarageType_Detchd,MasVnrType_None,BsmtQual_Gd,KitchenQual_Ex,GarageFinish_Fin,Exterior1st_VinylSd,Exterior2nd_VinylSd,HeatingQC_TA,Foundation_CBlock,GarageCond_TA,Neighborhood_NridgHt,CentralAir_N,CentralAir_Y,MasVnrType_Stone,MSZoning_RM,WoodDeckSF,LotFrontage,HalfBath,2ndFlrSF,GarageYrBlt,BsmtFinSF1,FireplaceQu_Gd,SaleType_New,GarageQual_TA,HouseStyle_2Story,LotArea,SaleCondition_Partial
8,7.6428373419977635,2.0,1991,462.0,0,2,739.6943552907186,1992,0,1,0,5.3254456067705895,2.4172435844997704,0,1,0,1,14.814530229174839,0,1,0,0.909676106356333,25.18120855116492,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,35.461663614231696,47.88480971164871,1.1280955051328556,1706.4794576696834,1991.0,0.0,0,0,1,1,70.40221771940288,0
6,7.22127329664881,2.0,2005,400.0,0,2,415.7809455986675,2005,0,1,1,4.972903891121675,2.0273854736078607,0,1,0,0,9.758150973632203,0,1,0,0.909676106356333,0.0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,30.125251289307624,48.18769519746304,1.1280955051328556,1317.0774376970774,2005.0,0.0,1,0,1,1,63.529920714986524,0
6,6.987385246096095,2.0,2009,528.0,0,2,375.7355342405931,2009,0,1,1,4.909907221796088,1.6649086512703615,0,1,0,0,25.48289096013604,1,1,0,0.0,13.140802604968517,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0.0,20.354871093202142,1.1280955051328556,897.4753275681092,2009.0,0.0,0,1,1,1,43.274627155629666,1
4,6.782606021304012,0.0,1994,0.0,1,1,582.1618948946442,1995,1,0,1,5.178039375047786,1.8606870883213031,0,1,1,0,0.0,1,0,0,0.0,0.0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,0.0,135.81257688254672,0,0,0,0,55.53182764746543,0
4,6.830175250424811,2.0,1950,420.0,1,1,0.0,1950,1,0,0,5.20488374951275,1.6649086512703615,0,0,0,1,8.381067788697923,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,1950.0,0.0,0,0,1,0,53.37581303743654,0
5,6.996016322398478,2.0,1961,480.0,1,1,711.9423871976011,1961,1,0,0,5.297621950050848,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,21.416228400592107,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,36.51055712991193,0.0,0.0,1961.0,137.8197507837817,0,0,1,0,56.540101926522944,0
5,6.7569077770977515,2.0,1921,432.0,1,1,520.8132462551551,2006,1,0,0,5.163491795059703,1.8606870883213031,0,1,0,1,0.0,1,0,0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,34.8447810963252,0.0,0.0,1921.0,156.20754463428435,0,0,1,0,66.09071480929043,0
6,7.35162303221651,2.0,1997,684.0,1,2,492.59399484479366,1997,0,0,1,5.128834979648585,2.1726584790821972,0,1,1,0,21.12749306393407,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,31.08637240142063,1.1280955051328556,1325.1202350496408,1997.0,145.73930989377405,0,0,1,1,58.40856650798633,0
6,7.163996905189068,2.0,1993,420.0,0,2,413.56658144262974,1993,1,0,1,4.969596982987972,2.0273854736078607,0,0,0,0,12.868727584824551,0,0,0,0.909676106356333,12.4128008203514,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,53.32089034808678,28.974955343496365,1.1280955051328556,1179.2595778090788,1993.0,85.2348615624786,0,0,1,1,59.32077616219951,0
7,7.2384172494893875,2.0,1999,472.0,0,2,894.9562956924972,1999,0,1,1,5.430825652188553,2.0273854736078607,0,1,0,0,8.381067788697923,1,1,0,0.0,20.362158155148563,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,41.13212255162136,34.17137102823104,0.0,0.0,1999.0,222.54572064184498,0,0,1,0,60.35104168030472,0
4,6.75289254506579,1.0,1965,432.0,1,1,566.0826513467622,1965,1,0,0,5.1612159144571415,2.0273854736078607,1,0,0,0,0.0,1,0,0,0.0,10.35509588700037,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,34.11858709833905,32.46895221759919,0.0,0.0,1965.0,124.21232836248295,0,0,1,0,61.657474180292475,0
5,6.618144035719777,1.0,1920,366.0,1,1,288.55993630489354,1950,1,0,0,5.084384199585758,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,36.51055712991193,0.0,0.0,1920.0,39.32606935614774,0,0,0,0,61.07560453964137,0
4,6.988173101304034,0.0,1959,0.0,1,1,560.7128579948494,1959,1,0,0,5.2932656111140695,2.0273854736078607,1,0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,70.55416684127809,33.83308110891661,1.1280955051328556,0.0,0.0,132.6109525101642,0,0,0,0,58.371759597621356,0
6,7.25167585371057,2.0,1977,480.0,1,2,906.2312716594644,2001,0,0,1,5.438032017018274,2.0273854736078607,1,0,0,0,13.40759450364923,0,1,0,1.7079350940324136,7.747365645585531,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,42.878151740435506,34.8447810963252,0.0,0.0,1977.0,227.79079728084477,0,0,1,0,61.03192527950186,0
6,7.322049760938756,2.0,1985,476.0,0,2,447.2118010356377,1985,0,1,0,5.170818163268504,2.1726584790821972,0,0,0,0,10.845927042750677,0,1,0,0.909676106356333,27.28786967699851,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,46.9306141589486,33.83308110891661,1.1280955051328556,1123.4649932320392,1985.0,0.0,0,0,1,1,58.12376511727355,0
5,7.205703009008464,2.0,1979,410.0,1,2,0.0,1979,1,0,0,5.4130096237931475,2.3014743180824713,0,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0,29.330162465824372,0.0,0.0,1979.0,0.0,0,0,1,0,52.90292572818775,0
7,6.988960310982718,3.0,2009,740.0,1,2,707.2191949352853,2009,0,0,1,5.293702980884956,2.0273854736078607,0,1,0,0,9.468078797847967,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,39.449826998301596,0.0,0.0,2009.0,0.0,0,0,1,0,60.63001044628612,0
7,7.368727042702627,1.0,1931,240.0,1,1,608.8634472937094,1950,1,0,1,5.293702980884956,2.1726584790821972,1,1,0,1,0.0,0,0,0,1.7079350940324136,35.882287076661264,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,27.900934451158626,1.1280955051328556,866.1444474396404,1951.0,67.22431327467788,0,0,1,0,54.777440455843156,0
8,7.4567393961627655,2.0,2003,648.0,0,2,615.7866071518655,2004,0,1,1,5.211633875328332,2.4172435844997704,0,1,0,0,10.715638454157347,0,1,1,0.909676106356333,40.26554734790964,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,37.891151735502106,33.15324634271306,1.1280955051328556,1418.6461392233832,2003.0,0.0,1,0,1,1,58.49067845566541,0
5,6.5633891033138205,1.0,1948,250.0,1,1,473.50990395696317,1950,1,0,0,5.052910074960216,1.8606870883213031,1,1,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0.0,24.220447103122172,0.0,0.0,1948.0,38.24454560710658,0,0,1,0,50.09350272715474,1
5,7.19433388947461,0.0,1919,0.0,1,2,475.6947596519058,2005,0,0,0,5.181885170759845,2.1726584790821972,1,0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0.0,36.51055712991193,0.0,753.9838482760041,0.0,0.0,0,0,0,0,56.540101926522944,0
6,7.382402858504567,2.0,1977,546.0,1,2,1025.3316005152797,1977,1,0,0,5.508648453476773,2.1726584790821972,0,1,0,0,18.24913019695888,0,0,0,0.909676106356333,32.31150127003173,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,42.950037928259256,0.0,0.0,1977.0,154.93400725932213,0,0,1,0,63.23457025559948,0
6,7.388130573115047,1.0,1954,325.0,1,2,584.302434205368,1972,1,0,0,5.289311736266649,2.1726584790821972,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,45.26434462247015,33.15324634271306,0.0,939.8854625180057,1954.0,110.73119406831516,0,0,1,0,58.812640798775796,0
7,7.1374008025589,2.0,2000,400.0,1,2,245.76208594199954,2000,1,0,1,5.042213836738046,2.1726584790821972,0,1,1,0,0.0,0,0,0,0.909676106356333,0.0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,44.9273883867672,28.974955343496365,1.1280955051328556,966.652921755912,2000.0,72.84561610262087,0,0,1,0,54.7578316558004,0
7,7.747889755086424,3.0,2007,792.0,0,2,727.1404951475841,2007,0,1,1,5.317595875432068,2.5224105251530617,0,1,1,0,22.550976864816104,0,0,1,0.909676106356333,22.26759933237593,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,34.11858709833905,33.83308110891661,1.1280955051328556,2198.1565164423514,2007.0,197.29883908169668,1,1,1,1,59.73785719179716,1
6,7.603434932691045,1.0,1945,180.0,1,2,602.4658838561827,2002,0,0,0,5.377865171742978,2.4172435844997704,1,1,0,1,0.0,0,1,0,0.909676106356333,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,52.07494021211314,28.26036926623412,1.1280955051328556,1329.9474493446478,1945.0,165.79109568835614,0,0,1,1,53.52738801647913,0
5,6.877271038309203,1.0,1962,288.0,1,1,636.5100993543398,1962,1,0,0,5.231353585694708,2.0273854736078607,1,0,0,1,6.761158143217624,0,0,0,0.909676106356333,16.264433135603568,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,1962.0,54.92069385604452,0,0,1,0,62.98326181047656,0
5,6.906004748525582,2.0,2006,430.0,1,1,653.9930030416739,2007,1,0,1,5.247450855301816,1.8606870883213031,0,0,0,1,12.978242040026617,1,0,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,25.84965864707438,32.811665925625974,1.1280955051328556,0.0,2007.0,0.0,0,1,1,0,56.6229485560274,1
6,7.154771851788595,2.0,2005,390.0,0,2,440.06323580250086,2006,0,1,1,5.007951662611851,2.3014743180824713,0,1,0,0,7.519190038083509,0,1,0,0.909676106356333,0.0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,29.684014605581073,1.1280955051328556,1080.546635198189,2005.0,0.0,1,1,1,1,56.45008524874747,1
6,6.7806534270721395,2.0,1969,540.0,1,1,554.2623443690859,1969,1,0,0,5.176935148015835,1.6649086512703615,1,1,0,1,18.860675528750715,0,0,0,1.7079350940324136,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,35.1799338854262,0.0,0.0,1969.0,190.57264335930736,0,0,1,0,77.7390613423286,0
4,6.904287549346903,1.0,1939,264.0,1,1,442.26401517323654,1950,1,0,1,5.040770679147362,1.6649086512703615,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,24.220447103122172,0.0,495.27442362024925,1979.0,0.0,0,0,1,0,50.267604382603864,0
6,6.866605743335002,1.0,1958,288.0,1,1,630.140887661839,1958,1,0,0,5.2253685720036245,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,17.536615798707576,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,33.15324634271306,0.0,0.0,1958.0,132.78019622801142,0,0,1,0,58.682122889919775,0
6,6.967475931027277,2.0,1993,530.0,0,2,693.030676430239,1993,0,1,1,5.281755787893345,1.8606870883213031,0,1,1,0,12.868727584824551,1,1,0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,26.08112865231948,0.0,0.0,1993.0,83.22000970791514,0,0,1,0,55.10388932639532,0
6,7.237202787560267,2.0,1979,435.0,1,2,778.2707007842392,1998,1,0,0,5.43016515395525,2.1726584790821972,0,0,0,1,0.0,0,0,0,0.909676106356333,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,46.9306141589486,23.463629356621645,0.0,0.0,1979.0,0.0,0,0,1,0,71.85241412046918,0
6,6.519536727213587,0.0,1935,0.0,1,1,323.93333017719544,1982,1,0,0,4.816549511672365,1.8606870883213031,1,0,1,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,19.44234886927479,27.900934451158626,0.0,0.0,0.0,118.96134030589232,0,0,0,0,52.27194908417337,0
6,6.750878626424256,2.0,1976,440.0,1,2,629.0787313399429,1976,1,0,0,5.160074107543554,1.8606870883213031,0,0,0,0,23.82807983016064,0,0,0,0.909676106356333,0.0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0.0,13.621284227415174,0.0,0.0,1977.0,42.50626597210297,0,0,1,0,46.7641892296109,0
5,6.623912248144971,0.0,1930,0.0,1,1,409.13430921985235,1950,1,0,0,5.087691309482568,1.8606870883213031,1,1,0,0,0.0,0,0,0,0.909676106356333,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,26.08112865231948,0.0,0.0,0.0,41.456450286879296,0,0,0,0,44.89972396322413,0
6,7.080461027940983,2.0,1966,453.0,1,1,402.47692571452046,1966,1,0,0,4.95273923470195,2.0273854736078607,1,0,0,0,17.125798763733428,0,0,0,0.909676106356333,24.402344874044516,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,46.26773803013423,31.08637240142063,1.1280955051328556,1017.1696911520601,1966.0,122.82053677205141,0,0,1,1,54.3627704192662,0
7,7.5333382652685135,2.0,1966,487.0,1,2,546.7272921144136,1966,0,0,0,5.289311736266649,2.3014743180824713,1,1,0,0,13.194619335909854,0,1,0,1.7079350940324136,26.21866553737919,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,31.147184165126216,37.49844162170347,1.1280955051328556,1421.8785408099718,1966.0,110.91256868213527,1,0,1,1,67.49069185334575,0
6,7.486244681062369,2.0,2000,390.0,0,2,583.232262204806,2000,0,1,1,5.1953845173411155,2.1726584790821972,0,1,1,0,11.102160684675345,0,1,0,0.909676106356333,9.400447451739156,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,11.111108333191293,28.974955343496365,1.1280955051328556,1569.4476431172611,2000.0,153.3363891827268,0,0,1,1,64.10008892667705,0
5,7.065319121216599,2.0,1959,624.0,1,1,621.1068474919156,2002,0,0,0,5.335987779930041,2.1726584790821972,1,0,0,1,0.0,1,1,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,33.15324634271306,0.0,0.0,1974.0,103.56515544092194,0,0,1,0,53.85594070920573,0
8,7.04252119021303,2.0,2001,471.0,0,2,728.7108997450267,2002,0,1,1,5.323392026082355,2.0273854736078607,0,1,1,0,7.69842274325545,1,1,1,0.0,17.600733484073643,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,46.9306141589486,35.01248518591176,0.0,0.0,2001.0,200.34012963952165,0,0,1,0,52.467042947462225,0
5,7.315912140852175,2.0,1968,440.0,1,2,829.5853237930155,1993,1,0,0,5.47283023783238,2.1726584790821972,1,0,0,0,16.100271296218956,0,0,0,0.909676106356333,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,34.17137102823104,1.1280955051328556,0.0,1968.0,132.78019622801142,0,0,1,0,60.494881345663146,0
7,7.293829461981256,2.0,1970,530.0,1,2,748.05181268433,1970,1,0,1,5.460889168109129,2.1726584790821972,1,0,0,1,0.0,0,0,0,0.909676106356333,25.350525812616176,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29.711652483861243,34.8447810963252,0.0,0.0,1970.0,0.0,1,0,1,0,60.62598521289988,0
5,6.979470956084746,1.0,1967,318.0,1,2,700.916716425435,1967,1,0,0,5.2884287787345245,1.8606870883213031,1,0,0,0,17.372684106240104,0,0,0,0.909676106356333,21.05415899895093,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,32.12508606620915,0.0,0.0,1967.0,153.3363891827268,0,0,1,0,60.53527979142122,0
8,7.386571859347258,3.0,1999,660.0,0,2,589.6503794855321,2000,0,1,1,5.185701740956625,2.1726584790821972,0,1,1,0,16.959199254757888,0,1,0,1.7079350940324136,26.660312557272505,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,52.07494021211314,32.46895221759919,1.1280955051328556,1272.0976662494786,1999.0,148.99031889099214,0,0,1,1,57.81637449956992,0
6,7.339684529342691,2.0,1997,470.0,1,2,548.8812118816621,1997,0,0,1,5.142629399680851,2.1726584790821972,0,1,1,0,16.362692755206197,1,1,0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,59.92961607391213,29.684014605581073,1.1280955051328556,1252.8522433661878,1997.0,173.03147731862134,0,0,1,1,69.43751327720724,0
4,6.651128439073661,0.0,1971,0.0,1,1,514.3148980136956,1971,1,0,0,5.103273298740192,1.8606870883213031,1,0,0,0,0.0,0,0,0,0.909676106356333,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0,31.43381684215575,0.0,0.0,0.0,108.54570197651313,0,0,0,0,60.82661390196242,0
7,7.323161484467354,2.0,2005,660.0,0,2,969.5261502360142,2005,0,1,1,5.476745348581239,2.1726584790821972,0,1,1,0,7.519190038083509,1,1,0,0.0,0.0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,41.48426783487645,34.17137102823104,0.0,0.0,2005.0,241.37725353609557,0,0,1,0,63.037411245190754,0
5,7.106572166917849,2.0,1952,720.0,1,2,539.1818994665364,1952,1,0,0,5.131865917927328,2.0273854736078607,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,31.78004772807671,0.0,684.4251288764289,2000.0,121.94758286809464,0,0,1,0,56.58615683802641,0
7,7.1841136888567885,2.0,1999,577.0,0,2,844.5563705653286,1999,0,1,1,5.401224793147333,2.0273854736078607,0,1,1,0,8.381067788697923,1,1,0,0.0,20.362158155148563,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,38.623052601509535,34.17137102823104,0.0,0.0,1999.0,150.7667589175545,0,0,1,0,60.494881345663146,0
6,7.309171457049751,2.0,2004,380.0,0,2,571.4473842737306,2006,0,1,1,5.16688644952624,2.1726584790821972,0,1,0,1,10.040429323472186,1,1,0,0.0,10.579867617662066,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0.0,13.621284227415174,0.0,1098.0186683336078,2004.0,0.0,0,0,1,1,36.920496395634395,0
5,6.663349881748415,1.0,1931,180.0,1,1,432.9031105379664,1993,1,0,0,5.11025861804391,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,18.14450715562387,24.596081629022787,0.0,0.0,1931.0,63.89880908243036,0,0,0,0,50.440553059518024,0
7,7.477298884180318,2.0,2001,434.0,0,2,525.1409979567462,2001,0,1,1,5.1159032914765135,2.3014743180824713,0,1,0,0,11.102160684675345,0,1,0,0.909676106356333,20.19861732319577,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,38.623052601509535,28.974955343496365,1.1280955051328556,1763.7929246385393,2001.0,0.0,1,0,1,1,58.76991001207728,0
7,6.866605743335002,0.0,2004,0.0,1,1,630.140887661839,2005,0,0,1,5.2253685720036245,2.0273854736078607,0,1,1,0,0.0,1,1,0,0.0,16.54134960601588,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0.0,28.974955343496365,0.0,0.0,0.0,150.9278530024431,0,0,0,0,54.13808750536616,0
5,7.077595201912795,1.0,1936,240.0,1,1,531.6259929850385,1950,1,0,0,5.123333166666489,2.1726584790821972,0,0,0,1,17.616083516061146,1,0,0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,48.24243749377335,24.596081629022787,0.0,642.9081330897457,1936.0,0.0,0,0,0,0,50.783066295723145,0
5,6.7619033617997575,2.0,1975,440.0,1,1,570.911137071373,1975,1,0,0,5.166322260662174,1.8606870883213031,1,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,47.58130686066365,1.1280955051328556,0.0,1975.0,156.6840899595552,0,0,1,0,60.53729833859626,0
8,7.309734993515538,3.0,2007,866.0,0,2,957.3084384182685,2008,0,1,1,5.4694922612730315,2.0273854736078607,0,1,1,0,16.62096765339943,0,1,1,0.909676106356333,30.878363959673617,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0.0,43.576514641327115,0.0,0.0,2007.0,254.67420344863368,1,1,1,0,66.98233100306358,1
6,7.457222567014635,2.0,1971,495.0,1,2,493.1381623176375,1971,1,0,0,5.2338262813879055,2.3014743180824713,1,0,0,0,13.194619335909854,0,0,0,0.909676106356333,23.776037631418742,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,34.8447810963252,1.1280955051328556,1349.2677453136005,1971.0,105.60512781138652,1,0,1,1,68.46174643909751,0
6,6.968280274857328,1.0,1923,312.0,1,1,693.556689112805,1950,1,0,0,5.282203469295209,2.1726584790821972,1,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,36.17936985649286,0.0,0.0,1923.0,0.0,0,0,0,0,62.46330934101291,0
6,6.880800003457492,0.0,1924,0.0,1,1,353.3061603102887,1950,1,0,0,4.871328506625753,1.8606870883213031,1,0,0,0,3.844141209680045,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,27.900934451158626,0.0,760.1878166307523,0.0,0.0,0,0,0,0,58.97234705143692,0
5,6.830175250424811,2.0,1950,625.0,1,1,0.0,1950,1,0,0,5.20488374951275,1.8606870883213031,0,0,0,1,0.0,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,27.900934451158626,0.0,0.0,1950.0,0.0,0,0,1,0,53.37581303743654,0
7,7.434740701173448,2.0,2004,678.0,0,2,582.6971029902527,2005,0,1,1,5.178590580047066,2.3014743180824713,0,1,1,0,19.30642680576091,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0.0,41.37081286755163,1.1280955051328556,1446.1368267871153,2004.0,66.78458308778018,1,0,1,1,64.68716310779979,0
7,7.6605804407227325,2.0,2005,576.0,0,2,793.8551796896295,2006,0,1,1,5.36139056912745,2.4172435844997704,0,1,1,0,19.010441062952346,0,1,0,0.909676106356333,31.539331797137628,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,54.39913213301972,51.77633724359643,1.1280955051328556,1631.3451004442643,2006.0,24.460480244178783,1,1,1,1,75.08187464602986,1
6,6.99367007180519,2.0,1984,516.0,1,2,710.3683371204419,1984,1,0,1,5.296319085026206,2.0273854736078607,0,0,0,1,0.0,1,0,0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,34.8447810963252,0.0,0.0,1984.0,147.69322515490356,0,0,1,0,62.04273774945063,0
9,7.737852344897238,3.0,2003,726.0,0,2,886.7474359066226,2004,0,1,1,5.425516166702011,2.5224105251530617,0,1,1,0,0.0,0,0,1,1.7079350940324136,37.62422941617769,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,76.85912990512712,44.51085856935946,1.1280955051328556,1673.7851492702212,2003.0,201.9260849847667,1,0,1,1,66.64421498008406,0
7,7.209462981838825,2.0,2005,532.0,0,2,870.821155850459,2005,0,1,1,5.415059829248666,2.1726584790821972,0,1,0,0,13.617317386962316,0,1,0,0.909676106356333,22.559303114861095,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0.0,39.772038002019386,0.0,0.0,2005.0,227.92819276623214,1,1,1,0,64.02415427312609,1
4,6.671047124884378,0.0,1956,0.0,1,1,524.0593935655954,1956,1,0,0,5.114654331731866,1.6649086512703615,1,1,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,26.08112865231948,0.0,0.0,0.0,0.0,0,0,0,0,48.595093295368244,0
6,7.2552602644350745,1.0,1926,216.0,1,2,666.6786341080359,2004,0,0,0,5.258838971176373,1.8606870883213031,1,0,0,1,0.0,1,1,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,20.354871093202142,0.0,672.1061427615405,1926.0,96.96826397256172,0,0,1,0,48.28454408376557,0
5,7.085455736076711,0.0,1940,0.0,1,2,393.58332732582045,1999,1,0,0,5.066145868288727,2.0273854736078607,1,0,0,0,0.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,37.891151735502106,28.61836675417009,0.0,795.9242628397304,0.0,93.31445094265663,0,0,0,0,60.028534274309436,0
8,7.535121265525191,3.0,2007,789.0,0,1,891.8788549383171,2007,0,1,1,5.438032017018274,2.3014743180824713,0,1,1,0,18.092968817410657,0,0,1,0.909676106356333,25.850760578782207,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,44.58915550358712,36.84078911409634,1.1280955051328556,802.1501662673123,2007.0,239.76272954989201,1,1,1,1,60.95036044522825,1
7,7.315352222971093,2.0,2004,440.0,0,2,501.29355571445495,2004,0,1,1,5.087691309482568,2.1726584790821972,0,1,0,0,11.102160684675345,0,1,0,0.909676106356333,0.0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,30.125251289307624,28.61836675417009,1.1280955051328556,1323.5114192383749,2004.0,0.0,1,0,1,1,55.944069508892525,0
6,7.2788201024983,2.0,1960,528.0,1,1,630.140887661839,1960,1,0,0,5.452760038173501,2.1726584790821972,1,0,0,0,12.758301003002,0,0,0,1.7079350940324136,15.982174578493606,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,49.85736005703471,53.83292198649996,0.0,0.0,1960.0,144.2672328168053,1,0,1,0,88.8714391903686,0
7,7.341321284684948,2.0,1987,504.0,0,2,621.6386216892419,1987,0,1,1,5.217275174793966,1.8606870883213031,0,0,1,0,9.319918915192504,0,1,0,0.909676106356333,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,82.04218601311024,21.926436321171263,0.0,1040.9065976512068,1987.0,119.84260901630563,0,0,0,1,47.989088972965696,0
6,7.090424600003497,2.0,1961,504.0,1,1,778.2707007842392,1961,1,0,0,5.349830026656811,2.0273854736078607,1,0,0,1,6.761158143217624,0,0,0,0.909676106356333,32.65821496976528,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,34.8447810963252,1.1280955051328556,0.0,1961.0,80.77726274857692,0,0,1,0,60.214691970137245,0
